"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01"
753920,"Sonora, CA",548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267581,268776,269868,271889,273880,275976,278390,280470,282076,283521,285213,287214,288755,289923,290913,292419,293719,294484,294231,294450,295469,296590,296902,296253,296335,296778,297485,297499,297525,297725,298331,298636,298492,298232,298293,298754,298825
394621,"Gaffney, SC",549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85179,84774,84527,83929,83567,83453,83860,84143,84526,84725,85243,85660,86108,86776,87366,88159,88701,89205,89330,89603,89924,90404,90597,90810,90909,91007,91299,91631,92071,92156,91812,91328,90768,90635,90635,90883,91206,91517,91622,91562,91386,91234,91086,91817,92216,92346,91791,91474,91378,90971,90793,90709,90708,90555,90259,89479,89397,89471,90067,90000,89826,89976,89980,89711,89004,88703,88656,88680,88355,88040,87436,86781,86186,85607,85044,84572,84470,84314,84174,83881,83444,82953,82603,82681,82611,82560,82645,82877,83086,82963,82885,82868,83029,83056,83202,83318,83605,83694,83706,83630,83593,83688,83699,83762,83898,84152,84354,84466,84497,84694,84937,85237,85470,85881,86367,86852,87099,87450,87858,88365,88899,89382,89813,90217,90570,90890,91092,91328,91777,92199,92606,92879,93205,93486,93815,94141,94674,95171,95693,96140,96599,97069,97460,97954,98349,98873,99406,100137,100910,101591,102251,102880,103515,104165,104833,105525,106358,107142,107923,108496,109116,109770,110481,111126,111746,112413,112961,113580,114175,114962,115693,116420,117061,117749,118410,119166,119936,120666,121510,122271,123006
394444,"Carson City, NV",550,132405,132394,132317,132188,132234,132423,132727,132992,133263,133759,134271,134598,134689,134894,135354,135983,136329,136592,136721,137055,137417,137411,137464,137691,138262,138723,139033,139334,139733,140001,140255,140285,140278,140407,140406,140547,140637,140823,140893,140738,140645,140552,140547,140661,140911,141222,141738,142202,142768,143194,143703,144219,144909,145714,146619,147552,148509,149538,150302,150991,151536,152260,153071,154033,154992,155925,156759,157456,158150,158904,159864,160865,161899,162899,163890,164838,165599,166357,167207,168481,169848,171341,172675,174023,175307,176690,178095,179392,181143,183275,186304,189455,193232,196799,201343,206228,211948,218207,225231,233332,240618,247726,253324,259184,263981,269277,274266,279594,284625,288681,292080,294833,298435,302033,305944,308850,311697,313999,315624,316490,316786,317469,317900,317982,317142,316001,314555,313929,313265,312610,310748,308559,306190,303618,300514,296934,294067,291216,288268,283113,277305,270773,265036,259497,253526,247695,242037,236795,231128,225396,219956,215706,212028,208803,205723,202273,198997,195480,192150,188779,185656,182955,180461,178162,175994,174103,172234,170828,169726,168776,167758,166643,165457,163693,161741,159726,157914,155992,154084,152030,149954,148161,146694,145574,144625,144099,143898,143799,143597,143463,143488,143814,144323,144872,145510,146306,147491,148892,150525,152229,154265,156542,159105,161795,164584,167401,170356,173296,175985,178648,180963,183431,185625,187758,189683,191402,193098,194748,196198,197593,199029,200499,202107,203650,205378,207161,208996,210820,212583,214393,216347,218296,220122,221746,223338,224947,226487,227938,229275,230861,232583,234379,236054,237800,239731,241827,244001,246128,248207,249996,251986,254052,256338,258657,261186,264202,267106,270277,273478,276954,280659,284849,289163,293101,296683,300128,303149,305068,306312,307953,309723,311635,313684,314708,315626,315742,316781,317845,319108,320923,323268,325090,326767,328194,329434,331336
394432,"Calhoun, GA",551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106837,107883,108551,109866,110693,111470,112146,113046,113561,114021,114153,114432,114616,114432,114343,114431,114935,115464,115949,116033,116468,116807,117565,117967,118403,118713,119036,119198,119472,119581,119716,119705,119734,119824,119814,119838,119793,119733,119589,119378,119293,119142,119031,119009,118928,118678,118072,117412,116837,116070,115273,114441,113693,112822,111807,110788,109811,108967,108391,107941,107443,107391,107373,107518,107224,107030,106686,106380,105952,105509,104916,104174,103494,102642,101968,101126,100368,99604,99040,98561,98064,97516,97016,96702,96366,96012,95563,95294,95225,95185,95208,95210,95326,95554,95780,96029,96292,96675,97080,97477,97881,98339,98798,99315,99852,100385,101025,101580,102208,102745,103358,103933,104479,105011,105521,105954,106420,106916,107452,108033,108585,109073,109492,109935,110464,111025,111582,112103,112554,112975,113330,113742,114194,114792,115398,115930,116374,116815,117284,117885,118448,118994,119449,119899,120386,120831,121266,121745,122350,122942,123509,124077,124760,125597,126497,127506,128319,129218,129992,130915,131767,132679,133535,134247,134855,135418,136000,136912,137991,139063,139949,140726,141501,142195,142891,143612,144305,144898,145396,145503,145495,145373
394861,"Milledgeville, GA",552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105915,105963,106118,106542,107139,107852,108388,109032,109453,109936,110118,110449,110822,111483,112227,112903,113323,113589,114017,114430,114934,115328,115995,116526,116960,117286,117487,117560,117570,117618,117719,117610,117767,117849,118125,118121,118143,117906,117648,117343,117177,116799,116574,116159,115860,115559,115155,114828,114334,113756,112997,112172,111329,110543,109610,108808,107824,107220,106556,105992,105077,104274,103639,103192,102856,102441,101775,101138,100435,99004,97564,96032,95488,95143,94912,94473,93597,92699,92083,91503,91056,90693,90418,90232,89658,89011,88279,87781,87596,87686,87819,87950,87974,88371,88743,89177,89489,90004,90584,91064,91478,91775,92122,92538,93041,93448,93957,94432,95085,95468,95818,96229,96746,97321,97819,98253,98716,99218,99708,100246,100541,100930,101333,101816,102291,102677,103075,103517,104017,104491,104854,105143,105570,106149,106765,107349,107750,108176,108533,108851,109090,109271,109449,109655,109958,109969,109851,109622,109801,109913,110141,110356,110683,111072,111596,112335,112949,113598,114219,114844,115366,115963,116507,117086,117524,117999,118404,118919,119608,120305,120905,121506,122064,122564,123016,123405,123817,124137,124399,124407,124259,124082
395216,"Waycross, GA",553,54740,54876,54996,55144,55263,55351,55488,55677,55875,56120,56360,56695,57072,57446,57766,57988,58235,58499,58687,58890,59149,59447,59719,59817,59885,59992,60302,60666,61160,61782,62440,62974,63349,63573,63779,63986,64143,64488,64779,65307,65664,65859,66056,66213,66559,66892,67313,67870,68489,69047,69474,69905,70352,70909,71340,71952,72448,73039,73437,73722,74052,74273,74634,74735,74952,75060,75409,75524,75735,75871,76155,76419,76553,76873,77186,77589,77784,78019,78130,78367,78509,78690,78897,79138,79458,79574,79659,79759,80023,80229,80448,80676,81011,81372,81693,82014,82339,82750,83149,83537,83897,84309,84712,85152,85576,86033,86444,86887,87343,87838,88369,88910,89345,89749,90115,90530,90908,91249,91625,91981,92324,92658,92975,93314,93726,94185,94743,95139,95520,95747,95994,96234,96460,96578,96581,96524,96610,96662,96816,96907,97023,97010,96887,96645,96372,96158,96050,95920,95641,95400,94822,94273,93600,93295,92969,92598,92091,91512,90849,90166,89471,88734,88094,87499,86961,86348,85823,85481,85286,85054,84762,84412,84031,83582,83164,82673,82198,81665,81189,80601,79894,79257,78767,78409,78074,77744,77410,77153,76908,76675,76433,76226,76146,76093,76078,76090,76164,76367,76638,76953,77301,77661,78004,78466,78977,79568,80037,80483,80942,81421,81913,82404,82936,83491,84074,84566,85028,85425,85963,86494,87034,87502,87959,88360,88758,89116,89521,89949,90391,90764,91064,91425,91823,92269,92688,93236,93748,94285,94719,95116,95539,96032,96622,97154,97605,97987,98401,98795,99248,99780,100356,100935,101384,101843,102273,102724,103276,103931,104599,105218,105749,106220,106637,107140,107715,108363,108834,109347,109708,110099,110448,111177,111947,112751,113305,113860,114411,114852,115390,115849,116347,116737,117097,117129,117106,117010
394933,"Oil City, PA",554,40139,40041,39921,39765,39659,39600,39609,39629,39658,39654,39633,39672,39744,39842,39954,40172,40415,40615,40675,40711,40781,40879,41053,41117,41284,41444,41674,41856,42009,42173,42464,42786,43122,43606,44064,44510,44654,44884,45177,45507,45657,45859,46101,46436,46658,46721,46826,47017,47296,47469,47602,47799,48121,48398,48597,48819,49106,49471,49737,49976,50294,50601,50903,51086,51314,51516,51753,51973,52251,52522,52821,53119,53434,53743,54076,54411,54727,55056,55413,55748,56047,56279,56491,56728,56917,57232,57474,57818,58279,58787,59310,59668,60068,60415,60907,61413,62079,62739,63452,64151,64600,65023,65375,65952,66473,67197,67926,68677,69204,69600,70047,70506,70963,71358,71700,72029,72365,72642,72803,72859,72964,73246,73452,73614,73724,73885,74098,74204,74271,74257,74307,74401,74561,74521,74438,74261,74368,74439,74493,74462,74481,74480,74375,74214,74013,73824,73681,73612,73465,73334,73176,73102,72956,72838,72701,72569,72332,72113,71867,71618,71304,71000,70780,70628,70514,70411,70364,70360,70473,70570,70647,70656,70688,70673,70628,70506,70392,70275,70130,69947,69726,69518,69377,69296,69244,69243,69231,69229,69252,69241,69293,69373,69484,69678,69808,69963,70040,70153,70289,70455,70576,70740,70863,70984,71090,71135,71264,71376,71538,71609,71663,71703,71807,71948,72113,72315,72477,72711,72901,73171,73442,73809,74143,74473,74688,74878,75028,75164,75344,75492,75672,75792,75887,75954,76102,76326,76689,77009,77400,77754,78147,78499,78814,79100,79452,79786,80143,80415,80663,80930,81185,81530,81888,82307,82710,83116,83523,83990,84394,84843,85236,85685,86059,86434,86783,87149,87546,87891,88215,88463,88737,89058,89462,89883,90288,90618,90964,91268,91553,91872,92182,92511,92830,93089,93293,93434
394721,"Jasper, IN",555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110629,110700,110795,111085,111395,111714,111998,112308,112664,113025,113406,113689,113912,114189,114504,114819,115077,115464,115837,116206,116548,116907,117300,117814,118395,118916,119326,119493,119699,119695,119830,119947,120009,120082,120012,119969,119931,120055,120418,120839,121258,121571,121802,121915,122073,122122,122279,122409,122558,122476,122256,122259,122291,122417,122465,122700,122677,122612,122482,122429,122329,122271,122299,122149,121933,121694,121551,121337,121400,121495,121518,121354,121066,120771,120309,119927,119470,119104,118789,118636,118627,118631,118716,118716,118777,118874,119024,119140,119477,119796,120029,119940,119677,119531,119385,119396,119414,119478,119575,119681,119732,119764,119789,119943,120121,120259,120437,120598,120818,120983,121165,121327,121476,121646,121839,122061,122284,122506,122721,122945,123115,123390,123643,123985,124217,124477,124771,125131,125478,125822,126157,126554,127002,127444,128015,128519,129082,129562,130121,130617,131159,131659,132156,132595,133006,133394,133670,134048,134539,135049,135480,135945,136410,136872,137363,137917,138563,139121,139687,140136,140526,141135,141735,142347,142854,143446,144126,144769,145428,146173,146958,147791,148664,149432,150296,151226,152196,153151,153979,154945,155801,156658,157472,158346,159139,159767,160484,161209,162139,162919,163749,164455,165223,165961,166705,167388,168113,168963,169682,170341,170823
394878,"Morgan City, LA",556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95677,94843,94177,93162,92147,91321,90779,90921,91129,90894,90814,90749,90652,90484,90881,91314,92176,92887,93444,93272,92704,93080,93435,94275,94986,96145,96503,96596,96353,96473,96583,96697,97616,98778,100032,100603,101344,102167,103420,104602,105670,106334,106866,107624,108548,108111,107251,106677,107104,107570,107435,107019,107240,107664,108376,108579,108671,109111,110205,111047,111755,112086,112730,113448,113775,114072,114405,115270,115971,116806,117163,117972,118434,118759,118960,119281,119618,120143,119912,119229,118254,117990,118102,118216,118384,119100,119534,119879,120197,121000,121685,121895,121881,121530,121531,121382,121434,121309,121520,121827,122286,122357,122932,124085
394551,"Eagle Pass, TX",557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95845,96596,97415,98606,99524,100156,100846,101503,102009,102437,102807,103183,103542,103715,103588,103770,104207,104927,105410,105836,106305,106800,107243,107595,107864,108123,108331,108506,108676,108831,109066,109414,109892,110262,110483,110553,110747,110858,111067,111197,111373,111574,111731,111535,111191,110902,110963,111288,111383,111608,111497,111579,111486,111443,111284,111007,110764,110520,110469,110276,110198,110022,110116,110129,110120,109999,109977,110192,110408,110471,110274,109973,109649,109434,109257,109133,109044,109086,109062,109093,109079,109260,109391,109578,109789,109988,110218,110425,110728,110984,111223,111434,111761,112160,112665,113222,113799,114359,114884,115500,116090,116740,117540,118424,119330,120092,120837,121631,122412,123214,123969,124723,125526,126325,127047,127762,128423,129236,130007,130825,131701,132558,133427,134169,135009,135932,136817,137607,138306,139011,139780,140500,141293,142247,143160,144205,144992,146131,147188,148300,149148,149979,150898,151859,152533,153072,153597,154140,154668,154167,153929,153759,154749,155511,155879,156242,156839,157578,158151,158578,158991,159646,160046,160406,160118,160064,160468,160814,161054,161040,161245,161521,161856,162423,163071,163711,164348,164941,165382,165900
394940,"Ontario, OR",558,71249,71763,72237,72684,73239,73735,74242,74826,75270,75547,75840,76219,76855,77260,77781,78196,78597,78967,79353,80027,80412,81482,82013,82534,82304,82595,82799,83195,83307,83564,83720,83106,83401,82890,83252,83094,83662,84258,84636,85064,85476,85925,86346,86834,86972,87120,87170,87445,87776,87931,88342,88543,88864,89124,89565,90285,90856,91669,92245,92871,93225,93496,93621,93780,94158,94589,94931,95100,95330,95610,95738,95919,96131,96558,96954,97415,97611,97714,97864,98216,98649,98872,99217,99544,99953,99965,100057,100110,100575,101041,101410,101693,101859,102141,102531,102943,103637,104675,105851,106998,107769,108688,109587,110697,111844,113233,114787,116569,117875,119297,120648,122375,124121,125872,127792,129510,131301,132982,134631,136117,137675,138969,140294,141425,142549,143547,144409,145190,145771,146095,146188,146234,146550,146870,147103,147089,147261,147318,147350,147227,147162,147037,146946,146686,146205,145544,144793,144039,143223,142471,141633,140890,140059,139098,137936,136673,135508,134340,133138,131910,130593,129393,128322,127340,126421,125954,125633,125422,124838,124210,123449,122695,121884,120898,119893,118875,117942,116820,115648,114523,113683,113137,112886,112677,112577,112582,112628,112686,112657,112607,112653,112835,113053,113239,113369,113662,113966,114323,114710,115170,115724,116340,116990,117533,118092,118618,119259,119895,120586,121243,121870,122474,123103,123749,124355,125011,125681,126366,126941,127437,127947,128536,129246,129966,130635,131305,132035,132851,133667,134507,135424,136447,137461,138391,139256,140118,140999,141832,142752,143659,144618,145547,146487,147374,148249,149206,150147,151173,152257,153411,154496,155554,156609,157592,158438,159296,160265,161319,162370,163414,164587,165901,167118,168246,169437,170755,172206,173483,174703,175748,176925,178023,179114,180103,181258,182429,183492,184492,185441,186513,187554,188653,189633,190639,191543,192414
394967,"Payson, AZ",559,84138,84285,83950,83573,83524,83649,84391,84828,85251,85399,85433,85272,85172,85842,86951,88204,88944,89422,89124,89089,89064,89109,88836,88559,88913,89316,89959,90405,90930,91391,91631,91956,92218,93022,93535,93808,93783,94103,94561,94989,95251,95505,95567,95868,96304,96912,97449,97918,98295,98539,98775,99082,99491,99944,100598,101147,101698,102146,102626,103202,103845,104450,104999,105488,105962,106426,106827,107317,107791,108261,108749,109286,109756,110353,110829,111454,111782,112169,112441,113018,113578,114253,114752,115229,115582,115951,116385,116731,117351,118090,119361,120132,121011,121802,123666,125431,126989,127810,128946,130472,132515,134654,136793,139472,142650,145924,147817,149866,153450,159103,165065,170495,175737,181109,186394,191076,194747,198679,203792,210339,215628,219529,222710,227094,231470,234824,237693,240707,244110,246944,249347,250695,252123,253227,254136,253732,253080,253125,252725,252039,251556,250433,248350,244623,241300,238250,235449,232707,229392,225879,222519,219207,215498,212289,209803,207929,205205,202114,198879,195940,193454,191193,189441,187828,186402,184956,183272,181965,180764,179741,178752,177691,176445,174668,172645,170742,169047,167478,166153,164523,163360,162220,161518,161014,160648,160982,161411,162024,162519,163151,163977,165147,166261,167613,168927,170415,172127,173837,175726,177667,179753,181913,184056,186260,188432,190502,192476,194297,196050,197710,199338,200745,202021,203116,204072,204940,205822,206717,207543,208170,208747,209268,209912,210716,211645,212623,213937,215309,216520,217736,219021,220722,222315,223702,224806,225734,226778,227906,229524,230931,231478,232302,233202,234916,235738,236825,238012,239391,240548,241692,240615,239797,241329,242426,243375,241804,242301,242997,243994,245758,247359,248664,250601,252800,254511,256083,257715,260134,261271,261607,261658,263686,265310,267589,268797,270689,271600,272728,273774,275219,276747,278664,280535,280272,280340,279942
394844,"McComb, MS",560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84836,85580,86641,88729,90891,92445,93643,94676,95908,97185,98474,99906,101275,102705,103636,104237,104670,105595,106744,107946,108869,109596,110066,110112,110109,110259,110477,110525,110264,110574,111115,111619,111564,111372,111285,111232,111139,110758,110477,110247,110308,110098,109853,109634,109769,109829,109664,109398,109078,108972,108587,108284,107778,107373,106913,106516,106083,105769,105539,105465,105434,105417,105355,105225,105074,105029,105011,104983,104776,104746,104881,105027,104945,104718,104817,104913,105080,105081,105194,105165,105225,105030,104621,104075,103759,103765,103656,103553,103359,103218,103020,103031,103106,103243,103371,103590,103711,103702,103670,103764,103860,103812,103724,103510,103440,103376,103570,103749,104109,104283,104525,104590,104899,105300,105776,106103,106340,106637,106893,107131,107218,107512,107776,108078,108251,108440,108689,109091,109465,109800,109898,110064,110257,110552,110743,110997,111302,111779,112194,112481,112699,112898,113352,113805,114390,114747,115211,115558,115743,115754,115713,116064,116471,116921,117250,117475,117559,117632,117832,118324,118702,119058,119208,119457,119653,119972,120183,120509,120826,121195,121414,121419,121550,121717,122049,122103,122152,122051,122007
395029,"Rochelle, IL",561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121010,121803,122110,123018,123827,124797,125595,126304,127083,127877,128854,129782,130760,131236,132032,132758,133616,134239,135055,135740,136228,136587,136773,136939,136943,137025,137239,137475,137575,137438,137262,137350,137444,137458,137105,136705,136254,135964,135460,134821,134175,133673,133017,132286,131432,130687,129973,129248,128525,127751,126964,126117,125155,124151,123151,122163,121222,120390,119776,119257,118854,118474,118287,118116,117991,117738,117587,117442,117244,116935,116570,116151,115636,115150,114548,114060,113754,113680,113542,113292,112976,112668,112365,112203,112156,112076,112106,112086,112034,111787,111593,111424,111624,111876,112142,112198,112207,112300,112361,112362,112291,112498,112867,113373,113594,113820,114123,114472,114852,115222,115602,116170,116754,117297,117623,117878,118156,118443,118707,118984,119169,119255,119375,119458,119594,119585,119675,119711,119866,119943,119992,120116,120282,120618,120900,121202,121485,121747,121886,122044,122127,122312,122442,122634,122992,123313,123635,123848,124043,124348,124742,125247,125674,126162,126715,127227,127521,127669,127842,128027,128255,128440,128645,128818,129043,129165,129512,129845,130288,130619,131000,131450,131872,132269,132617,132925,133240,133583,133725,133873,133997
395073,"Scottsboro, AL",562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107717,108278,108621,108986,109061,109456,110293,111051,111442,111025,110943,110988,112070,112635,113161,113777,114763,115120,114870,114961,115872,117698,118983,119976,119681,119479,119272,119632,120113,120915,121647,122076,122048,122516,122892,123261,122902,122987,123110,123378,123683,124034,124368,124125,123467,122202,121153,120316,120326,120497,120671,119910,117796,114914,112496,111098,110105,109280,108891,108712,107881,106210,104604,103554,103257,103283,102654,101667,101047,101128,100908,100509,99339,98675,97840,97746,97979,98696,99868,101213,102070,102420,102861,102641,103827,104605,105707,106384,106760,106679,105866,105247,105057,105134,104258,103653,102735,102758,102937,102705,102727,102775,103302,103182,103219,102628,102803,103175,103844,104121,103931,104002,103550,103303,103041,103313,103527,104324,105312,106067,106389,106620,106949,107037,107443,107905,109177,110129,110456,110165,109789,110431,110805,110967,110571,110456,111043,111755,111988,112350,113177,114274,115393,115626,116674,117962,120804,123700,125262,125892,126663,127872,128469,128243,128486,129446,130585,130818,130110,128881,128403,128499,128456,127933,127618,127751,127400,126631,125269,124390
394517,"Danville, KY",563,70393,70582,70771,70926,71022,71115,71186,71351,71543,71973,72299,72647,72754,72937,73070,73286,73476,73681,73890,74129,74350,74321,74305,74260,74384,74540,74793,75024,75450,75814,76191,76256,76330,76215,76303,76406,76837,77132,77436,77646,77809,78053,78366,78783,79104,79607,80045,80537,80751,81088,81397,81770,82076,82401,82738,83197,83721,84297,84707,85071,85397,85689,85961,86222,86530,86786,87001,87132,87247,87345,87570,87851,88161,88423,88697,88985,89241,89482,89706,89987,90258,90503,90736,90913,91124,91390,91669,91943,92207,92481,92783,93126,93539,93979,94312,94637,94926,95272,95603,95963,96431,96983,97576,97909,98172,98360,98794,99229,99726,100123,100579,101006,101223,101279,101200,101408,101665,102001,102217,102477,102763,103072,103292,103495,103677,103985,104308,104606,104776,104922,105064,105239,105478,105634,105757,105789,105945,106068,106183,106193,106241,106312,106257,106089,105508,105007,104567,104347,104333,104267,104230,104042,103860,103684,103523,103313,103234,103127,103001,102663,102133,101690,101463,101421,101543,101893,102257,102554,102602,102626,102621,102674,102693,102602,102220,101743,101150,100040,99066,98270,98175,98147,98102,98126,98102,98196,98408,98671,98860,99177,99381,99522,99409,99395,99547,99630,99797,99824,99876,99844,99910,100100,100307,100604,100756,100736,100527,100403,100325,100339,100309,100360,100371,100343,100427,100515,100697,100897,101136,101402,101613,101823,101990,102206,102452,102736,102932,103054,103224,103449,103793,104062,104388,104696,105072,105453,105843,106240,106632,106996,107355,107715,108099,108487,108797,109135,109495,109923,110336,110751,111147,111712,112203,112757,113132,113560,114014,114554,115217,115874,116533,117111,117594,117991,118349,118746,119192,119563,119919,120203,120460,120845,121350,121953,122538,123049,123646,124168,124713,125265,125810,126344,126813,127153,127380,127549
394339,"Ashland, OH",564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122632,122004,121193,120250,120019,120339,120676,120797,121204,121563,121992,122259,122610,123135,124264,125107,125354,124846,124488,124338,124008,123681,123354,123401,123417,123609,123674,123684,123286,123106,122801,122842,122637,122684,122720,122622,122417,122059,121827,121550,121235,120836,120467,119991,119662,119370,119129,118816,118419,118172,117888,117645,117339,116887,116423,116052,115791,115499,115272,115177,115159,115152,115131,114967,114723,114432,114256,113939,113562,113086,112620,112106,111733,111119,110637,110235,110176,110200,110121,110121,109999,109960,109912,109927,109840,109882,109854,109876,109805,109733,109703,109596,109582,109589,109696,109835,109930,110005,110083,110194,110283,110353,110502,110903,111374,111833,112044,112215,112473,112806,113205,113559,113965,114429,114875,115127,115318,115492,115790,116115,116460,116845,117173,117582,117924,118279,118501,118802,119082,119459,119871,120259,120582,120851,121184,121592,122015,122456,122939,123410,123828,124184,124607,125169,125782,126411,126970,127365,127764,128237,128879,129560,130501,131466,132446,133165,133921,134670,135426,136212,136875,137417,137811,138307,138947,139750,140527,141283,141970,142674,143392,144134,144944,145785,146633,147359,147830,148153,148458
